Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
07-Jun-24,21937.85,22224.95,21814.45,22165.8,161272357,15725.79
10-Jun-24,22182.55,22326.55,22085.65,22154.85,128209142,11737.76
11-Jun-24,22140.05,22220.7,22038.3,22125.45,124736273,11780.44
12-Jun-24,22190.9,22376.75,22135.5,22232.4,133152387,13498.88
13-Jun-24,22355.95,22386.8,22273.9,22296.7,138538632,13230.32
14-Jun-24,22364.7,22446.9,22250.05,22411.95,105312753,11251.35
18-Jun-24,22486.1,22633.85,22355.25,22585.35,124341419,12726.68
19-Jun-24,22657.55,23154.25,22586.5,22943.95,187803652,21784.71
20-Jun-24,23065.45,23068.75,22818.25,23035.3,135011650,13938.45
21-Jun-24,23110.25,23110.4,22814.2,22991.55,219855277,25996.65
24-Jun-24,22833.8,23098.1,22811.05,23071.25,96848880,9993.75
25-Jun-24,23101.3,23577.5,23098.05,23510.65,174120414,21129.97
26-Jun-24,23518.85,23638.8,23402.1,23592.7,127655159,15376.76
27-Jun-24,23638.2,23763.2,23504.45,23624.85,170379665,19966.34
28-Jun-24,23644.2,23711.05,23379.55,23420.3,103603521,11278.76
01-Jul-24,23418.5,23660.25,23361.1,23631.05,109055762,9853.78
02-Jul-24,23732.55,23749.25,23395.95,23500.85,166945274,17131.86
03-Jul-24,23847.2,23991.45,23692.75,23923.75,210868742,24748.64
04-Jul-24,24044.25,24046.6,23808.95,23879.7,124550624,13939.21
05-Jul-24,23640.4,23719.4,23496.85,23641.75,128000634,15409.29
08-Jul-24,23615.6,23680.25,23476.8,23586.75,115497027,11433.71
09-Jul-24,23566.25,23685.8,23523.6,23662.6,110864622,12615.29
10-Jul-24,23647.5,23649.85,23478,23599.1,155084308,16065.15
11-Jul-24,23652.4,23684.5,23388.25,23599.45,100720634,11907.12
12-Jul-24,23606.95,23819.9,23553,23604.4,108592558,13302.32
15-Jul-24,23627.75,23775.25,23556.2,23691.85,118157015,13775.54
16-Jul-24,23696,23760.2,23628.85,23648.35,93851788,10814.75
18-Jul-24,23559.15,23838.5,23523.75,23783.5,116649242,13349.78
19-Jul-24,23737.7,23762.05,23566.05,23596.35,84947458,9381.62
22-Jul-24,23543.2,23719.05,23450.8,23626.8,108611285,13250.74
23-Jul-24,23710.3,23725,23111.05,23304.1,163609626,18344.48
24-Jul-24,23224.1,23388.35,22969.2,23165.1,155344006,18821.55
25-Jul-24,22921.6,23064.2,22866.15,23049.5,121565597,13887.36
26-Jul-24,22941.15,23358.95,22934,23316.7,139849572,16856.98
29-Jul-24,23371,23668.55,23222.15,23315.3,177625379,19810.48
30-Jul-24,23298.9,23583.85,23208.35,23338,149157007,17602.71
31-Jul-24,23364.95,23463.7,23348.15,23412.2,114041281,13576.48
01-Aug-24,23462.8,23550.65,23387.65,23435.85,90766611,10145.34
02-Aug-24,23254.2,23476.85,23238.25,23365.9,105305862,11714.66
05-Aug-24,22984.5,23086.15,22598,22762.7,166509679,16252.31
06-Aug-24,22917.85,23078.9,22497.8,22520.1,136892303,13719.21
07-Aug-24,22782.7,22857.95,22622.05,22804.75,128520725,12607.85
08-Aug-24,22762.95,22988.85,22679.6,22838.4,99420874,10362.97
